,Title,Video ID,Published At,Keyword,Likes,Comments,Views
1691,Conspiracy Theory - Action Movie full movie english Action Movies,7HDw6AscqaU,2022-06-28,movies,8436.0,398.0,594480.0
1692,10 Movies You Should Watch While They&#39;re Still FREE on YouTube  | Flick Connection,MCl7YGCTC6A,2021-09-23,movies,12970.0,469.0,2885013.0
1693,Black Adam Action Movie 2022 full movie english Action Movies 2022,NU87A-5SQGU,2022-06-17,movies,2672.0,240.0,73864.0
1694,Spicy Chicken Piccata | Home Movies with Alison Roman,9k1dVfkF5gk,2022-08-23,movies,14665.0,873.0,1293718.0
1695,New Hood Movie🔥🔥 (2022) #lilmama,CE2ePMYoNaU,2021-05-10,movies,355.0,21.0,30215.0
1696,LAKE TERROR - FULL HD HORROR MOVIE IN ENGLISH,cEMMz93OvpI,2022-08-24,movies,228.0,22.0,12666.0
1697,"Backwoods | FULL MOVIE | 2008 | Horror, Slasher, Haylie Duff",qAS14ADr7Lo,2022-08-23,movies,19135.0,1625.0,4043624.0
1698,BEST UPCOMING MOVIES 2022 &amp; 2023 (Trailers),5qs37JyMJrU,2022-08-17,movies,18106.0,325.0,7510904.0
1699,DARK SECRET 🎥🎥 Best Action Movies 2022 🎥🎥 Latest Hollywood Action Movies,dL1QAMFd8bQ,2022-06-12,movies,8680.0,352.0,1945769.0
1700,"Robert Duvall, Tommy Lee Jones, Danny Glover Best Western Movies | Adventure Western | Lonesome Dove",63kpXeBCnrQ,2022-07-28,movies,600.0,18.0,131716.0
1701,SURVIVOR 🦀🦂 Best Action Movies 2022 🦀🦂 Latest Hollywood Action Movies,__7MkaWFObQ,2022-08-20,movies,105.0,-1.0,28219.0
1702,"Gary Cooper, Anthony Perkins | Full War, Western Movie | Full Length | Friendly Persuasion English",HFah22ClwMg,2022-08-23,movies,354984.0,108099.0,8186585.0
1703,SML Movie: Jeffy&#39;s 18th Birthday!,rc6EaDhclk4,2022-08-21,movies,830.0,19.0,239924.0
1704,TREASURE 🦀🦂 Best Action Movies 2022 🦀🦂 Latest Hollywood Action Movies,hWf3ybzArDQ,2022-08-17,movies,3600.0,18.0,592173.0
1705,Lifetime Movies 2022 #LMN Movies | New Lifetime Movies Based On True Story #1,Z20dzX3Rs6A,2022-08-18,movies,9641.0,115.0,2278082.0
1706,MYSTERIOUS KILLER 🎥🎥 Best Action Movies 2022 🎥🎥 Latest Hollywood Action Movies,hl_J1iabXPg,2022-06-18,movies,7247.0,88.0,1766202.0
1707,The Killer Lady - Best Action Scene 10/10,2bWgKHHT_4o,2022-07-27,movies,741.0,29.0,117695.0
1708,"Sterling Hayden, Sebastian Cabot | Full Western Movie | Wild West | Terror in a Texas Town English",ipP4Tze_b3Y,2022-08-23,movies,22450.0,705.0,2188598.0
1709,BEST Auditions Of Songs From Movies | Amazing Auditions,ZcBBGC8_mfU,2022-07-25,movies,20138.0,-1.0,5351960.0
1710,The Magnificent Seven - Full Movie In English | Hollywood Movies | Hollywood Classic Movies,1MZY_0tYmrs,2021-12-29,movies,-1.0,180.0,2389222.0
1711,TOP SECRET MISSION ⭐🌟 Best Action Movies 2022 ⭐🌟 Latest Hollywood Action Movies,PIFa7wJ9c0c,2022-07-18,movies,643.0,0.0,24012.0
1712,"Vikram Vedha Teaser | Hrithik Roshan, Saif Ali Khan | Pushkar &amp; Gayatri | Radhika Apte|Bhushan Kumar",nf51aIeEWa0,2022-08-24,movies,3963.0,260.0,132403.0
1713,12 SURPRISINGLY Good Movies Included with Prime Video,aJ2I8fvo-Zw,2022-08-20,movies,29732.0,8832.0,405850.0
1714,Vikram Vedha Movie Teaser Review | KRK | #krkreview #bollywood #latestreviews #review #hrithik,2FYvHn12pOQ,2022-08-24,movies,-1.0,105.0,1541874.0
1715,MY SIN ⭐🌟 Best Action Movies 2022 ⭐🌟 Latest Hollywood Action Movies,ZF9aQEBt9XE,2022-07-17,movies,20442.0,2591.0,3989464.0
1716,The Best NEW Science-Fiction Movies 2022 (Trailers),0VwoYslTFv4,2022-06-17,movies,409.0,29.0,45122.0
1717,New Lifetime Movies 2022 - African American  #LMN Movies 2022 | Based On True Story #104,0-MwnC4nM1I,2022-08-23,movies,26505.0,794.0,5903244.0
1718,The Best NEW Action Movies 2022 (Trailers),5TMLa14s70s,2022-04-22,movies,5544.0,196.0,701005.0
1719,"Kirk Douglas, James Coburn Best Western Movies | Full Length | Draw! Full Movie English",tq7WVgrrucY,2022-08-09,movies,791.0,6.0,128548.0
1720,Lifetime Movies 2022 #LMN Movies | New Lifetime Movies Based On True Story #6,WC2LFmU8CNE,2022-08-21,movies,179555.0,6907.0,65067408.0
1721,Banjaran Hindi Full Movie - Rishi Kapoor - Sridevi - Kulbhushan Kharbanda - 90&#39;s Hit Movie,y4nYf9j04Nk,2014-04-04,movies,54154.0,2892.0,15397832.0
1722,Rajini Murugan Tamil Full Movie - Sivakarthikeyan | Keerthy Suresh | D.Imman | UIE Movies,9zMxcklGsI8,2016-05-04,movies,17.0,1.0,2758.0
1723,New Lifetime Movies (2022) #LMN Movies | Based On True Story (2022),8gj6deh-fWU,2022-08-23,movies,280080.0,7414.0,52046148.0
1724,Rishtey (2002) (HD) Hindi Full Movie - Anil Kapoor | Karisma Kapoor | Shilpa Shetty,BGNE4WaTx-k,2019-01-15,movies,56258.0,1185.0,3505369.0
1725,"Kabali | কাবালি | New Bangla Dubbed Tamil Movie 2022 | Rajinikanth, Radhika Apte | Pa Ranjith",GGhIbQyz_x4,2022-08-12,movies,31601.0,1250.0,6301646.0
1726,The Best Upcoming ACTION Movies 2022 (Trailers),BQqRrlZ67fc,2022-06-03,movies,85408.0,5547.0,3733933.0
1727,Force 2016 Full Movie | John Abraham | Vidyut Jamwal | Genelia D&#39;souza | Commando 2 full Movie Force,cx4Xwae513g,2014-07-10,movies,7791.0,1827.0,173717.0
1728,Military Tank Expert Rates 8 Tank Battles In Movies And TV | How Real Is It? | Insider,4mjvZrLnlCg,2022-07-26,movies,23915.0,311.0,6897438.0
1729,Does Gen Z Know 90s Movies? | Do They Know It? | React,wQK1sXdF87s,2022-08-11,movies,42757.0,1087.0,2885056.0
1730,Mistake: Forgive Only Once | Exclusive English Action Movies,_5EkSF8-8o0,2022-01-02,movies,700.0,16.0,18302.0
1731,Data Science In 5 Minutes | Data Science For Beginners | What Is Data Science? | Simplilearn,X3paOmcrTjQ,2018-12-04,data science,55282.0,576.0,2586478.0
1732,What is Data Science?,RBSUwFGa6Fk,2022-06-13,data science,51915.0,876.0,2197690.0
1733,Data Science Full Course - Learn Data Science in 10 Hours | Data Science For Beginners | Edureka,-ETQ97mXXF0,2019-08-18,data science,118846.0,3501.0,3069097.0
1734,Learn Data Science Tutorial - Full Course for Beginners,ua-CiDNNj30,2019-05-30,data science,6579.0,146.0,313285.0
1735,What REALLY is Data Science? Told by a Data Scientist,xC-c7E5PK0Y,2018-06-23,data science,16394.0,864.0,573706.0
1736,Intro to Data Science - Crash Course for Beginners,N6BghzuFLIg,2019-03-04,data science,6386.0,115.0,122824.0
1737,Why you should not be a data scientist,sOZ8MxFw8TQ,2021-09-19,data science,2216.0,360.0,87484.0
1738,How I Would Learn Data Science in 2022,Rt6eb9VOFII,2022-02-09,data science,2923.0,49.0,89486.0
1739,The Harsh Reality of Being a Data Scientist,pn0PUY0jwGQ,2022-08-03,data science,2970.0,346.0,66888.0
1740,What Is Data Science? (Explained in 5 Minutes),uswU1s3M2VE,2021-05-20,data science,19444.0,766.0,609802.0
1741,Data Science Career: (Is Becoming A Data Scientist ACTUALLY Worth It?),O9nf1CqjGzI,2022-02-25,data science,12111.0,467.0,266203.0
1742,Data Scientist vs Data Analyst | Which Is Right For You?,fUpChfNN5Uo,2020-06-10,data science,4238.0,47.0,261889.0
1743,How I Would Learn Data Science in 2022 (If I Had to Start Over),xpIFS6jZbe8,2021-12-27,data science,630.0,86.0,11642.0
1744,🔥Data Science Full Course 2022 | Data Science | Data Science For Beginners | Simplilearn,xvEKQefqQ7A,2022-01-14,data science,2353.0,178.0,78038.0
1745,Data Scientist Overview,J68XETxye7g,2022-05-13,data science,7514.0,251.0,195145.0
1746,Is Data Science Dying in 2022?,rqvyWUODZGE,2022-07-09,data science,56267.0,1146.0,2214491.0
1747,real talk about my Data Scientist jobs + salary for entry level data science,5O9abIxIqNA,2021-12-23,data science,2673.0,174.0,76828.0
1748,"Python for Data Science - Course for Beginners (Learn Python, Pandas, NumPy, Matplotlib)",LHBE6Q9XlzI,2020-06-02,data science,2604.0,78.0,113661.0
1749,What Professional Data Scientists ACTUALLY Do,iPdO9MwdcLE,2022-02-14,data science,2020.0,133.0,54541.0
1750,Demystifying Data Science | Mr.Asitang Mishra | TEDxOakLawn,iJUzouXg5kY,2019-07-23,data science,7742.0,787.0,271415.0
1751,How to get a data science job,71RVNeseKZw,2021-01-24,data science,30536.0,742.0,1332052.0
1752,Data Scientist Reveals the Best Way to Become Rich,oMn8zc5NlL4,2022-06-01,data science,4267.0,70.0,138290.0
1753,Statistics for Data Science | Probability and Statistics | Statistics Tutorial | Ph.D. (Stanford),Vfo5le26IhY,2019-12-20,data science,1760.0,170.0,35373.0
1754,Skills Needed to Become a Data Scientist,q2Ruz1dHnow,2020-05-07,data science,5407.0,54.0,309718.0
1755,The math you actually need to know for data science.,eJtHzkMy_1k,2021-04-26,data science,26837.0,555.0,559680.0
1756,Data Science Full Course | Learn Data Science in 3 Hours | Data Science for Beginners | Edureka,aGu0fbkHhek,2019-03-17,data science,12875.0,354.0,317372.0
1757,FASTEST Way to Become a Data Analyst and ACTUALLY Get a Job,AYWLZ1lES6g,2022-07-11,data science,712.0,130.0,17259.0
1758,Data science roadmap: What skills you should learn first?,ylOILe-Sc-w,2021-08-06,data science,14986.0,616.0,324079.0
1759,DATA SCIENTIST CAREER STORY (how I became a data scientist &amp; revealing my salaries),A2v4_SFd9Cc,2022-02-20,data science,1738.0,100.0,32054.0
1760,How to choose between software engineering and data science | 5 Key Considerations,JUkSeqe1eYQ,2020-07-22,data science,36835.0,1265.0,1456270.0
1761,👩🏻‍💻 How to learn Data Science FASTER,lpSw_RAPmgc,2022-05-21,data science,3252.0,331.0,99774.0
1762,Python Machine Learning Tutorial (Data Science),7eh4d6sabA0,2020-09-17,data science,7555.0,442.0,295344.0
1763,Is Data Science Dying?,2qVWurPFwfc,2021-11-19,data science,582.0,33.0,10129.0
1764,A Day in the life of a Data Analyst in Chicago,gamjNp2CToQ,2022-05-19,data science,3765.0,74.0,85503.0
1765,DATA SCIENCE INTERVIEW GUIDE | every type of interview question explained,PNr51ZJkoBU,2022-02-24,data science,19969.0,621.0,578389.0
1766,Data Scientist vs Data Analyst vs Data Engineer: What&#39;s the difference?,XW0YptcgZSk,2022-04-29,data science,29589.0,950.0,718461.0
1767,3 Types of Data Science Interview Questions,4Z6lxfglvUU,2018-07-01,data science,43704.0,1543.0,800364.0
1768,How I Would Learn to be a Data Analyst,CC66RXeTn_4,2022-01-05,data science,20106.0,616.0,435863.0
1769,What is Data Science? | Complete RoadMap | Simply Explained,jtn-hRJjl68,2021-11-11,data science,44518.0,1273.0,1058423.0
1770,How to learn data science in 2022 (the minimize effort maximize outcome way),Axu4tJl8gbM,2020-12-26,data science,71.0,2.0,911.0
1771,What is Data Science?,t8JRidxZCXU,2021-06-07,data science,16225.0,454.0,510592.0
1772,How Data Science Helps Small Businesses,Q_6o8l5aEWg,2022-08-24,data science,3759.0,67.0,151345.0
1773,Work Week In My Life | Data Scientist at Spotify,nLPve1gGSMU,2022-05-06,data science,55097.0,1543.0,2287752.0
1774,Statistics for Data Science Full Course | Probability and Statistics for Engineers | Great Learning,innk6tpRCW0,2020-12-27,data science,2313.0,230.0,95826.0
1775,AI VS ML VS DL VS Data Science,k2P_pHQDlp0,2019-11-26,data science,2180.0,170.0,31289.0
1776,DO NOT STUDY Data Science and Business Analytics IF...,gUukBKtwjQo,2022-05-09,data science,2350.0,162.0,72414.0
1777,Data science - كل ما تود معرفته عن مجال علم البيانات,PD8VGZjfI9Y,2021-09-02,data science,8896.0,225.0,304816.0
1778,Do this to get a data science job abroad,IpawPa1e2o0,2021-01-10,data science,4869.0,218.0,101255.0
1779,Live Day 1- Introduction To statistics In Data Science,11unm2hmvOQ,2022-01-22,data science,39458.0,744.0,961789.0
1780,How I Would Learn Data Science in 2022 (If I Could Start Over),65yXoFc5stI,2022-01-01,data science,33471.0,1176.0,855620.0
1781,1 Year of Learning Game Development In 6 Minutes,_tE4phLuGyA,2022-04-06,game development,30398.0,954.0,720075.0
1782,Game development is HARD,WH4ccUV2VCU,2022-01-21,game development,33529.0,699.0,677081.0
1783,How I Learned To Make Games | One Year of Indie Gamedev,naES42NxbyY,2021-04-23,game development,11496.0,324.0,318051.0
1784,Game Development for Noobs | Beginner Guide,7C92ZCnlmQo,2020-04-03,game development,6314.0,373.0,181931.0
1785,3 Months of Learning Game Development,x5wndRdBowo,2022-01-26,game development,8491.0,613.0,202934.0
1786,1 Year Of Learning Game Development In Unity...,c-aEBxGPLB0,2022-06-18,game development,6770.0,537.0,137791.0
1787,How I became a Game Developer with ZERO Coding &amp; Design Experience + Tips,aWr95b6e73I,2022-06-19,game development,52388.0,2362.0,691573.0
1788,2 Years of Learning Game Development (FPS Indie Game),7QuQa2jX6qI,2022-07-16,game development,30071.0,1490.0,405989.0
1789,The mistake every new game developer makes (Developing 2),ZMbIvmv25u0,2021-10-15,game development,16028.0,344.0,283172.0
1790,The stuff no one tells you about game development (Developing 7),iAxSqi5LBDM,2022-05-31,game development,82.0,14.0,1352.0
1791,Making Your First Indie Game (5 Tips for 2021 &amp; 2022!),-FIu9SGvQZc,2021-11-10,game development,18486.0,733.0,353784.0
1792,5 Years Of Learning Game Development,Y7NtFNfCyi0,2022-08-22,game development,52347.0,2407.0,1705786.0
1793,2 Years of Game Development - Chef RPG,zatQG96LYQA,2022-04-30,game development,2611.0,217.0,36138.0
1794,Learn Unity - Beginner&#39;s Game Development Tutorial,gB1F9G0JXOo,2021-04-15,game development,42113.0,1385.0,1379849.0
1795,7 Years of Indie Game Development - The Making Of Sapiens,66SKA06jouw,2022-08-11,game development,11283.0,385.0,265906.0
1796,6 Years of Learning Game Development,kRVQYb9wzaU,2021-10-19,game development,328.0,90.0,2661.0
1797,My 1 Year Game Dev Journey - From School to Sea of Thieves,FH6oEwmEgnk,2022-05-26,game development,45878.0,963.0,1291584.0
1798,2 Years of Learning Game Development - Decay,jEJ_D53RquY,2022-08-17,game development,24954.0,651.0,808215.0
1799,Basic Principles of Game Design,G8AT01tuyrk,2018-10-21,game development,12759.0,362.0,323071.0
1800,I Paid 4 Game Developers on Fiverr to Make the Same Game,bbTGeRMy8oQ,2022-05-11,game development,193795.0,19579.0,6478696.0
1801,I Wish I Had Known This Before I Started Unity Game Development...,286SGzpUx9o,2022-04-26,game development,4597.0,263.0,107917.0
1802,Remaking My First Game! | Devlog #1,OU3B3D-52us,2020-08-24,game development,54822.0,1361.0,1419701.0
1803,Best Game in 24 Hours Wins $0.01 - Game Development Challenge,fcfv1KJkTGo,2022-06-08,game development,374.0,21.0,6573.0
1804,How I Started Making Games with No Experience,DyVRjp0Nf7w,2020-07-22,game development,1218.0,99.0,15426.0
1805,300 DAYS of Game Development in 3 Minutes,ez_-GKJafMU,2022-08-01,game development,169994.0,5444.0,2853947.0
1806,The Dark Side Of Game Development,L9VXp6vGc58,2022-08-16,game development,11283.0,656.0,176919.0
1807,How Making Indie Games Changed My Life,Y3Rs1z7it5M,2020-03-18,game development,79849.0,4880.0,2475429.0
1808,25 Game Dev Tips for Beginners - Tips &amp; Tricks,sVVn1C3F87A,2022-03-30,game development,7774.0,201.0,165986.0
1809,I Paid Game Developers on Fiverr to Make the Same Game,I9G6xJTUCHs,2021-07-25,game development,5009.0,325.0,67619.0
1810,I Tried Learning Game Development In One Week,cFyBbDj9gvY,2021-12-21,game development,17967.0,1042.0,470123.0
1811,5 Steps To Start Making Games (in 2021),0FTlopQl0h0,2021-08-23,game development,46566.0,3491.0,1732100.0
1812,2 Years of Learning Game Development in Unity | My devlog progress,8fcy0_FQ_OA,2022-03-17,game development,9330.0,567.0,320959.0
1813,5 Years of Making Games in Unity!,EezyHvMbILo,2020-04-28,game development,57691.0,2798.0,1510897.0
1814,A Day in the Life of a Game Developer with a Full Time Job,V5o6CQNPgsQ,2020-10-24,game development,1796.0,72.0,47696.0
1815,Attempting to Learn 3D Game Development in One Week,1mwNrMD0Lm0,2020-05-23,game development,3792.0,337.0,58850.0
1816,"Solo Development: Myths, Reality and Survival Strategies",YaUdstkv1RE,2022-05-11,game development,19112.0,433.0,527380.0
1817,A Day in the Life of an Indie Game Developer,e9N4PIeYAnY,2022-07-22,game development,17272.0,1683.0,492976.0
1818,I Tried Making a Multiplayer FPS Game in 1 Week...,k_qILWYgaSM,2022-02-10,game development,889.0,69.0,18154.0
1819,Why Game Companies Stopped Making Games - How Money Works,TnsdRa_KvbI,2022-07-30,game development,7665.0,534.0,133708.0
1820,6 YEARS of Game Development,tV3zWkI-JGs,2022-07-02,game development,1244.0,80.0,23909.0
1821,Why Dani Is The Most Underrated Game Developer Ever,E6qlaQkdAos,2022-06-29,game development,3831.0,187.0,76643.0
1822,I Tried EVERY Game Developer&#39;s WORST NIGHTMARE (Dream Game Devlog),DoLbS7c9FKs,2022-06-10,game development,6545.0,571.0,128164.0
1823,First Steps to becoming a Game Developer - How to become a Game Developer,fsEwtkEBXmo,2020-12-01,game development,630.0,221.0,5663.0
1824,I Made My Own Game Engine,hysfq_xJAw0,2022-04-28,game development,34468.0,1223.0,1085330.0
1825,Game development is hard | Indie Game Devlog,0jTI8UfcY1M,2022-08-13,game development,25476.0,1892.0,512978.0
1826,2 Years of Unity Game Development in 10 Minutes! Len&#39;s Island,PshNJwGdWOM,2020-04-24,game development,1409.0,91.0,30465.0
1827,The Best FREE Software for Game Development! (In my Opinion),SBmeEQOh20A,2021-05-19,game development,5556.0,318.0,170837.0
1828,3 Years of Unity Game Development!,RTpj9_S4zVU,2022-07-27,game development,27768.0,1635.0,578167.0
1829,How much Money does my Mobile Game Make? (after 4 weeks),ueNhxQ2lYOM,2021-06-15,game development,41946.0,2106.0,3346948.0
1830,I Turned Manhunt Into a Multiplayer Game!,HgrFyitP4bo,2022-07-10,game development,42940.0,1735.0,1407324.0
1831,Machine Learning Basics | What Is Machine Learning? | Introduction To Machine Learning | Simplilearn,ukzFI9rgwfU,2018-09-19,machine learning,43189.0,1155.0,2317183.0
1832,Computer Scientist Explains Machine Learning in 5 Levels of Difficulty | WIRED,5q87K1WaoFI,2021-08-18,machine learning,15137.0,181.0,906372.0
1833,Machine Learning Full Course - Learn Machine Learning 10 Hours | Machine Learning Tutorial | Edureka,GwIo3gDZCVQ,2019-09-22,machine learning,36835.0,1265.0,1456270.0
1834,What is Machine Learning?,HcqpanDadyQ,2017-08-24,machine learning,38776.0,566.0,2278698.0
1835,Python Machine Learning Tutorial (Data Science),7eh4d6sabA0,2020-09-17,machine learning,1237.0,16.0,32605.0
1836,The 7 steps of machine learning,nKW8Ndu7Mjw,2017-08-31,machine learning,30764.0,929.0,856628.0
1837,Machine Learning vs Deep Learning,q6kJ71tEYqM,2022-03-31,machine learning,18982.0,402.0,1339489.0
1838,Machine Learning Course for Beginners,NWONeJKn6kc,2021-08-30,machine learning,300789.0,6254.0,11814893.0
1839,11. Introduction to Machine Learning,h0e2HAPTGF4,2017-05-19,machine learning,13141.0,382.0,181827.0
1840,"But what is a neural network? | Chapter 1, Deep learning",aircAruvnKk,2017-10-05,machine learning,17219.0,417.0,762553.0
1841,Machine Learning Explained in 100 Seconds,PeMlggyqz0Y,2021-09-09,machine learning,16152.0,282.0,605453.0
1842,Machine Learning &amp; Artificial Intelligence: Crash Course Computer Science #34,z-EtmaFJieY,2017-11-01,machine learning,44217.0,1448.0,872008.0
1843,All Machine Learning Models Explained in 5 Minutes | Types of ML Models Basics,yN7ypxC7838,2020-05-16,machine learning,559.0,24.0,27243.0
1844,🖥️ HOW TO GET STARTED WITH MACHINE LEARNING!,I74ymkoNTnw,2018-02-20,machine learning,22643.0,555.0,508969.0
1845,What is Machine Learning?,9gGnTQTYNaE,2021-07-14,machine learning,16723.0,372.0,738202.0
1846,How to Get Started with Machine Learning &amp; AI,nl7kDPYD20A,2019-09-29,machine learning,8812.0,889.0,578179.0
1847,Intro to Machine Learning (ML Zero to Hero - Part 1),KNAWp2S3w94,2019-08-30,machine learning,34464.0,822.0,1651599.0
1848,Why You Should NOT Learn Machine Learning!,reY50t2hbuM,2020-10-01,machine learning,12687.0,313.0,367200.0
1849,Machine Learning Zero to Hero (Google I/O&#39;19),VwVg9jCtqaU,2019-05-09,machine learning,29818.0,1028.0,854273.0
1850,The Mathematics of Machine Learning,Rt6beTKDtqY,2018-11-30,machine learning,27736.0,692.0,1432027.0
1851,2020 Machine Learning Roadmap (95% valid for 2022),pHiMN_gy9mk,2020-07-12,machine learning,176978.0,7152.0,10817160.0
1852,Deep Learning Basics: Introduction and Overview,O5xeyoRL95U,2019-01-11,machine learning,4831.0,1517.0,292643.0
1853,MarI/O - Machine Learning for Video Games,qv6UVOQ0F44,2015-06-13,machine learning,29980.0,897.0,1167616.0
1854,Machine Learning Algorithms | Machine Learning Tutorial | Data Science Algorithms | Simplilearn,I7NrVwm3apg,2018-03-21,machine learning,3518.0,97.0,127492.0
1855,Machine Learning with Python | Machine Learning Tutorial for Beginners | Machine Learning Tutorial,RnFGwxJwx-0,2020-02-13,machine learning,26619.0,1070.0,1378069.0
1856,Complete Machine Learning In 6 Hours| Krish Naik,JxgmHe2NyeY,2022-05-28,machine learning,5658.0,195.0,132583.0
1857,Machine Learning: Living in the Age of AI | A WIRED Film,ZJixNvx9BAc,2019-06-20,machine learning,9862.0,205.0,402110.0
1858,How I Learnt Machine Learning In 6 Steps (3 months),OuC3wgp1Fnw,2019-10-23,machine learning,463331.0,21849.0,7497071.0
1859,Deep Learning Crash Course for Beginners,VyWAvY2CF9c,2020-07-30,machine learning,18847.0,76.0,1414209.0
1860,How Machines Learn,R9OHn5ZF4Uo,2017-12-18,machine learning,10441.0,172.0,515395.0
