Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities,Year
M. Karunakaran,Lok Satta Party,0,Post Graduate,45,Tiruchirappalli + Tamil Nadu,7319600,0,2014
M.badhusha,IND,0,Literate,29,Tiruchirappalli + Tamil Nadu,815000,0,2014
M.mohandass,IND,0,Graduate,62,Tiruchirappalli + Tamil Nadu,21687000,2745000,2014
Mu.anbhalagan,DMK, 10 ,Post Graduate,58,Tiruchirappalli + Tamil Nadu,78217356,12964048,2014
P. Asaithambi,CPI(ML)L,0,Graduate,42,Tiruchirappalli + Tamil Nadu,1000,0,2014
Palanivel.p,IND,0,Post Graduate,45,Tiruchirappalli + Tamil Nadu,24953196,16407645,2014
Ragavan. R,IND, 2 ,12th Pass,57,Tiruchirappalli + Tamil Nadu,1730000,150000,2014
Ravi.p,AAP, 1 ,Post Graduate,59,Tiruchirappalli + Tamil Nadu,137774,81869,2014
S.natarajan,BSP,0,12th Pass,63,Tiruchirappalli + Tamil Nadu,6585500,1050000,2014
S.sridhar,CPI(M),0,Post Graduate,55,Tiruchirappalli + Tamil Nadu,199925,89859,2014
Sarubala R Thondaiman,INC,0,Post Graduate,55,Tiruchirappalli + Tamil Nadu,570772432,1513575,2014
Sridevi.s,IND,0,12th Pass,38,Tiruchirappalli + Tamil Nadu,735000,0,2014
Sundarraj.s,IND,0,Graduate,55,Tiruchirappalli + Tamil Nadu,2661024,0,2014
"Thaddaus Fernandez,",IND,0,Post Graduate,62,Tiruchirappalli + Tamil Nadu,5841080,0,2014
Veeramalai.a,IND,0,12th Pass,42,Tiruchirappalli + Tamil Nadu,3356000,0,2014
Vijayakumar.p,IND,0,12th Pass,36,Tiruchirappalli + Tamil Nadu,1072802,158660,2014
Vijaykumar.amg,DMDK,0,12th Pass,47,Tiruchirappalli + Tamil Nadu,119179136,17355409,2014
Y.larance,IND,0,Graduate,39,Tiruchirappalli + Tamil Nadu,3197000,250000,2014
R.p.marutharajaa   Winner ,AIADMK,0,Post Graduate,51,Perambalur + Tamil Nadu,24570213,0,2014
"Abdul Rahman, R.",IND,0,10th Pass,41,Perambalur + Tamil Nadu,8165500,340000,2014
"Anbil Thangamani, K.",IND,0,Post Graduate,70,Perambalur + Tamil Nadu,6300000,0,2014
"Chinna Rajendran, C.",IND,0,12th Pass,37,Perambalur + Tamil Nadu,2700000,0,2014
"Mani, P.",IND,0,10th Pass,47,Perambalur + Tamil Nadu,2163000,0,2014
"Marutharaj, P.",IND,0,8th Pass,33,Perambalur + Tamil Nadu,930000,180000,2014
"Pachamuthu, N.",IND,0,Not Given,65,Perambalur + Tamil Nadu,2025000,0,2014
"Parivendar Pachamuthu, T.r.",BJP, 1 ,Post Graduate,72,Perambalur + Tamil Nadu,776948435,30885280,2014
"Prabu, S.",IND,0,10th Pass,33,Perambalur + Tamil Nadu,1850000,0,2014
"Rajasekar, T.",IND,0,10th Pass,42,Perambalur + Tamil Nadu,540000,0,2014
"Rajasekaran, M.,",INC, 4 ,Graduate,53,Perambalur + Tamil Nadu,23598000,0,2014
"Ramar Yadav, K.",Tamil Nadu Makkal Congress,0,Not Given,39,Perambalur + Tamil Nadu,805000,0,2014
"Rengaraju, M.",IND,0,8th Pass,54,Perambalur + Tamil Nadu,1350950,0,2014
"Seemanur Prabu, S.",DMK,0,Others,44,Perambalur + Tamil Nadu,18402538,0,2014
"Selvaraj, V.m.",BSP,0,Post Graduate,58,Perambalur + Tamil Nadu,2152232,38000,2014
"Sivaperumal, K.",IND,0,12th Pass,31,Perambalur + Tamil Nadu,391003,0,2014
"Subramani, D.",IND,0,12th Pass,34,Perambalur + Tamil Nadu,2880137,0,2014
"Thozhar Tamilselvan, P.",United Communist Party of India,0,Literate,51,Perambalur + Tamil Nadu,2015076,136382,2014
"Vadivelu, P.",IND, 1 ,12th Pass,32,Perambalur + Tamil Nadu,750000,0,2014
"Velayutham, C.",IND,0,5th Pass,53,Perambalur + Tamil Nadu,81000,0,2014
"Viswanathan, A.",IND,0,10th Pass,60,Perambalur + Tamil Nadu,863000,0,2014
A.arunmozhithevan   Winner ,AIADMK, 9 ,Graduate Professional,45,Cuddalore + Tamil Nadu,15765250,0,2014
A.baskar,IND,0,10th Pass,33,Cuddalore + Tamil Nadu,1100000,0,2014
Alagiri.s,INC,0,Graduate,61,Cuddalore + Tamil Nadu,17918014,51740512,2014
Anandharajan.s,IND,0,Post Graduate,38,Cuddalore + Tamil Nadu,64850,17652,2014
Jaishankar.p.,IND,0,5th Pass,47,Cuddalore + Tamil Nadu,805979,900000,2014
Jayasankar.c.r,DMDK,0,Post Graduate,42,Cuddalore + Tamil Nadu,355033000,267451000,2014
K.balasubramanian,CPI,0,Graduate,65,Cuddalore + Tamil Nadu,5998936,0,2014
Nandagopalakrishnan.k.,DMK,0,Graduate Professional,73,Cuddalore + Tamil Nadu,41858537,1162495,2014
Radhakrishnan.k.r,IND,0,8th Pass,44,Cuddalore + Tamil Nadu,1645000,271000,2014
Rajkumar.v,IND,0,Graduate,37,Cuddalore + Tamil Nadu,368000,0,2014
S.girija,IND,0,Post Graduate,29,Cuddalore + Tamil Nadu,370000,0,2014
Senguttuvan.r,IND,0,5th Pass,34,Cuddalore + Tamil Nadu,408500,0,2014
Senthilmurugan.s,BSP,0,Graduate Professional,41,Cuddalore + Tamil Nadu,517700,0,2014
Shruti Mishra,Union Party of India,0,Graduate Professional,27,Cuddalore + Tamil Nadu,5205760,0,2014
Syed Mohideen.a.g.,AAP,0,Graduate,65,Cuddalore + Tamil Nadu,23090724,3340000,2014
T.sivagnanasambandan,IND,0,Post Graduate,59,Cuddalore + Tamil Nadu,8496700,30000,2014
Thirunavukkarasu,IND,0,Post Graduate,29,Cuddalore + Tamil Nadu,15000,0,2014
M.chandrakasi   Winner ,AIADMK,0,Graduate,45,Chidambaram + Tamil Nadu,7243646,2020472,2014
"Anandan Alias Kavignar Ananthamaalai, S",IND,0,12th Pass,36,Chidambaram + Tamil Nadu,275000,0,2014
"Chandragasan, N",IND,0,8th Pass,57,Chidambaram + Tamil Nadu,525000,0,2014
"Ezhumalai, V",ABHM,0,Literate,51,Chidambaram + Tamil Nadu,0,44500,2014
"Parvathi, S",IND,0,Not Given,36,Chidambaram + Tamil Nadu,210000,0,2014
"Pazhanivel, P",IND,0,Others,43,Chidambaram + Tamil Nadu,798500,0,2014
"Pushparaj, S",IND,0,8th Pass,31,Chidambaram + Tamil Nadu,1097000,0,2014
Rajendran.k,BSP,0,10th Pass,49,Chidambaram + Tamil Nadu,557000,0,2014
"Rajkumar, S",IND,0,12th Pass,38,Chidambaram + Tamil Nadu,3811500,0,2014
"Sanmugam, A",IND,0,5th Pass,61,Chidambaram + Tamil Nadu,1731000,0,2014
Senthamizhselvi,IND,0,5th Pass,51,Chidambaram + Tamil Nadu,116422,44500,2014
Sudhamanirathinem,PMK,0,Post Graduate,42,Chidambaram + Tamil Nadu,24370129,0,2014
Thirumaavalavan,Viduthalal Chiruthaigal Katchi, 3 ,Post Graduate,51,Chidambaram + Tamil Nadu,9195241,1627119,2014
"Thirusangu, A",IND,0,5th Pass,43,Chidambaram + Tamil Nadu,412000,0,2014
Vallal Peruman,INC,0,Graduate Professional,64,Chidambaram + Tamil Nadu,25721400,4625000,2014
Bharathi Mohan R.k   Winner ,AIADMK, 1 ,12th Pass,47,Mayiladuthurai + Tamil Nadu,7378589,969756,2014
Agoram. K,PMK, 8 ,Graduate,45,Mayiladuthurai + Tamil Nadu,6097180,3045000,2014
Arumugam. C,IND,0,8th Pass,61,Mayiladuthurai + Tamil Nadu,789651,112500,2014
Fathima Alias Bharathi. R,IND, 1 ,10th Pass,41,Mayiladuthurai + Tamil Nadu,808518,190000,2014
Gunasekaran.n,IND,0,Graduate,52,Mayiladuthurai + Tamil Nadu,55500,0,2014
Hyder Ali.s,Manithaneya Makkal Katchi, 1 ,10th Pass,57,Mayiladuthurai + Tamil Nadu,11248827,0,2014
Irulappan.v,SP,0,Post Graduate,63,Mayiladuthurai + Tamil Nadu,10526000,0,2014
Jarina Begam. N,IND,0,8th Pass,36,Mayiladuthurai + Tamil Nadu,710000,0,2014
Jeyaprakash. B,IND,0,12th Pass,34,Mayiladuthurai + Tamil Nadu,255043,0,2014
Mani Shankar Aiyar,INC,0,Post Graduate,73,Mayiladuthurai + Tamil Nadu,84319020,4526676,2014
Munusamy.v,IND,0,5th Pass,53,Mayiladuthurai + Tamil Nadu,110000,0,2014
Nagarajan. M,IND,0,Others,39,Mayiladuthurai + Tamil Nadu,840000,0,2014
Pandiyan .r,IND,0,10th Pass,38,Mayiladuthurai + Tamil Nadu,769965,0,2014
Raguraman. A,IND,0,10th Pass,33,Mayiladuthurai + Tamil Nadu,552881,0,2014
Rasavelu.k,BSP, 3 ,Graduate,57,Mayiladuthurai + Tamil Nadu,12500,0,2014
Revathi.a,IND,0,10th Pass,34,Mayiladuthurai + Tamil Nadu,6097180,3045000,2014
Shamsudeen. M,IND,0,8th Pass,53,Mayiladuthurai + Tamil Nadu,352590,0,2014
Thirunavukkarasu. R,IND,0,Post Graduate,74,Mayiladuthurai + Tamil Nadu,43925000,0,2014
Timothy.t,IND,0,5th Pass,52,Mayiladuthurai + Tamil Nadu,542922,0,2014
Gopal. Dr. K   Winner ,AIADMK,0,Graduate Professional,54,Nagapattinam + Tamil Nadu,19074709,13629120,2014
Devaki. G,IND,0,Post Graduate,29,Nagapattinam + Tamil Nadu,45000,0,2014
Mohan. G,IND,0,Graduate Professional,35,Nagapattinam + Tamil Nadu,191618,52500,2014
Murugaiyan. K,IND,0,5th Pass,58,Nagapattinam + Tamil Nadu,167000,0,2014
Palanisamy. G,CPI,0,5th Pass,67,Nagapattinam + Tamil Nadu,3022631,0,2014
Senthilpandian. Thalai. T.a.p,INC,0,Graduate Professional,46,Nagapattinam + Tamil Nadu,4240000,93000,2014
Thangasamy. V,BSP,0,8th Pass,62,Nagapattinam + Tamil Nadu,10500,0,2014
Vadivel Ravanan,PMK,0,Illiterate,62,Nagapattinam + Tamil Nadu,1283271,0,2014
Vijayan. A.k.s,DMK,0,Post Graduate,52,Nagapattinam + Tamil Nadu,28140439,3925882,2014
Parasuraman.k   Winner ,AIADMK,0,12th Pass,53,Thanjavur + Tamil Nadu,146049347,27954352,2014
Arangarajan.m,BSP,0,12th Pass,63,Thanjavur + Tamil Nadu,10373421,3400000,2014
Baalu.t.r,DMK,0,Graduate,72,Thanjavur + Tamil Nadu,201555306,11054616,2014
Gunasekaran.t,IND,0,Graduate,52,Thanjavur + Tamil Nadu,5050,0,2014
Krishnasamy Vandayar.t,INC,0,Graduate Professional,38,Thanjavur + Tamil Nadu,173643172,11034462,2014
Madhavan.t,IND,0,Not Given,42,Thanjavur + Tamil Nadu,441000,106842,2014
Mummoorthi.s@s.m.moorthy,Namadhu Makkal Katchi, 2 ,Graduate,48,Thanjavur + Tamil Nadu,8005000,1800000,2014
Muruganantham.m,BJP, 20 ,10th Pass,39,Thanjavur + Tamil Nadu,102000,0,2014
Panasai Arangan.n,IND,0,10th Pass,51,Thanjavur + Tamil Nadu,30000,0,2014
Rajkumar.r,IND,0,Post Graduate,32,Thanjavur + Tamil Nadu,114000,0,2014
Sivakumar.v,IND,0,10th Pass,42,Thanjavur + Tamil Nadu,6607342,2000000,2014
Tamilselvi.s,CPI(M),0,Post Graduate,42,Thanjavur + Tamil Nadu,221758,0,2014
Pr Senthilnathan   Winner ,AIADMK,0,Graduate Professional,46,Sivaganga + Tamil Nadu,49050835,7459581,2014
A Nelson,IND,0,12th Pass,31,Sivaganga + Tamil Nadu,37322,0,2014
Al Sivagnanam,IND,0,5th Pass,47,Sivaganga + Tamil Nadu,69480,0,2014
Arimazham Thiyagi Subramanian Muthuraja M,IND,0,10th Pass,76,Sivaganga + Tamil Nadu,482295,0,2014
Balakrishnan P,IND,0,5th Pass,60,Sivaganga + Tamil Nadu,38400,0,2014
Balu S,Tamil Nadu Makkal Congress,0,8th Pass,44,Sivaganga + Tamil Nadu,323000,0,2014
Dhurai Raaj Subha,DMK,0,Others,65,Sivaganga + Tamil Nadu,119200359,16880062,2014
Gunasekaran P,IND,0,10th Pass,53,Sivaganga + Tamil Nadu,0,0,2014
H Raja,BJP,0,Graduate Professional,56,Sivaganga + Tamil Nadu,9313714,2094707,2014
K.kalaimani,Makkal Manadu Katchi,0,8th Pass,57,Sivaganga + Tamil Nadu,447413,200000,2014
Karthikarajan T,IND,0,10th Pass,29,Sivaganga + Tamil Nadu,603600,0,2014
Karti P Chidambaram,INC,0,Graduate Professional,42,Sivaganga + Tamil Nadu,596685048,92587423,2014
Krishnan S,CPI,0,Graduate Professional,58,Sivaganga + Tamil Nadu,7153000,1656914,2014
Lenin M,IND,0,12th Pass,47,Sivaganga + Tamil Nadu,148120,0,2014
M.saravanan,IND,0,12th Pass,39,Sivaganga + Tamil Nadu,3870000,0,2014
Megaraj Mallar,IND,0,8th Pass,28,Sivaganga + Tamil Nadu,0,0,2014
Murugan P,IND, 1 ,12th Pass,42,Sivaganga + Tamil Nadu,230000,60000,2014
Natchiappan Sp,IND,0,5th Pass,47,Sivaganga + Tamil Nadu,51000,0,2014
Palani S,IND,0,10th Pass,41,Sivaganga + Tamil Nadu,236000,0,2014
Radhakrishnan A,IND,0,12th Pass,58,Sivaganga + Tamil Nadu,511000,335000,2014
Raja A,IND,0,Graduate,47,Sivaganga + Tamil Nadu,309500,0,2014
Rajasekar.s @ S.r.thevar,Desiya Forward Bloc, 5 ,8th Pass,58,Sivaganga + Tamil Nadu,16012209,1437300,2014
S Periyakaruppan,IND,0,10th Pass,43,Sivaganga + Tamil Nadu,4190000,1566338,2014
Selvaraj A,IND,0,8th Pass,58,Sivaganga + Tamil Nadu,185400,0,2014
Thamilarima S,AAP,0,Graduate,60,Sivaganga + Tamil Nadu,41412999,0,2014
V Rakkamuthu,BSP,0,Illiterate,61,Sivaganga + Tamil Nadu,10000,0,2014
Velladhurai A,Ezhuchi Tamilargal Munnetra Kazhagam,0,8th Pass,46,Sivaganga + Tamil Nadu,2397000,0,2014
R.gopalakrishnan   Winner ,AIADMK,0,Graduate,45,Madurai + Tamil Nadu,72503060,7406366,2014
A Thavamani,BSP,0,Illiterate,49,Madurai + Tamil Nadu,51000,0,2014
A.kannan,IND,0,8th Pass,41,Madurai + Tamil Nadu,262590,0,2014
B.vikraman,CPI(M),0,10th Pass,52,Madurai + Tamil Nadu,2591109,0,2014
Bharathi Kannamma,IND,0,Graduate,53,Madurai + Tamil Nadu,105000,0,2014
D Sivamuthu Kumar,DMDK, 2 ,Post Graduate,43,Madurai + Tamil Nadu,12866994,4084000,2014
G.kannan,IND,0,Graduate,36,Madurai + Tamil Nadu,101000,0,2014
G.maria Joseph Xaviour,IND,0,Post Graduate,76,Madurai + Tamil Nadu,7492013,0,2014
J.manikandeswaran,IND,0,Post Graduate,27,Madurai + Tamil Nadu,488000,40000,2014
K.k.ramesh,IND,0,Post Graduate,43,Madurai + Tamil Nadu,315000,0,2014
K.raja,Desiya Forward Bloc, 2 ,8th Pass,48,Madurai + Tamil Nadu,6137145,1353026,2014
K.thangapandi,IND,0,Illiterate,48,Madurai + Tamil Nadu,101000,0,2014
M Venkatesan,IND,0,Post Graduate,45,Madurai + Tamil Nadu,2213164,620397,2014
M.gopalakrishnan,IND, 6 ,10th Pass,38,Madurai + Tamil Nadu,3798200,1040000,2014
M.kamacis,AAP,0,Graduate Professional,43,Madurai + Tamil Nadu,4494623,966227,2014
M.meenakshisundaram,IND,0,Post Graduate,65,Madurai + Tamil Nadu,4235311,80000,2014
M.mohammed Ali,Samata Party,0,5th Pass,38,Madurai + Tamil Nadu,245086,0,2014
N Alagu Muthu Velayudam,IND,0,10th Pass,68,Madurai + Tamil Nadu,7200000,2100000,2014
P.chandrabose,IND, 2 ,Literate,35,Madurai + Tamil Nadu,905000,284000,2014
P.gopalakrishnan,IND,0,Graduate,45,Madurai + Tamil Nadu,72803120,7406426,2014
P.jeyakumar,IND,0,Graduate Professional,42,Madurai + Tamil Nadu,1003650,260000,2014
P.ramasubramanian,IND,0,10th Pass,38,Madurai + Tamil Nadu,3742169,3012000,2014
S.arivudainambi,IND,0,Graduate Professional,45,Madurai + Tamil Nadu,261000,0,2014
S.ganesan,IND,0,10th Pass,67,Madurai + Tamil Nadu,230000,0,2014
S.manickavasagam,IND,0,Illiterate,39,Madurai + Tamil Nadu,20000,0,2014
T.n.bharath Nachiappan,INC,0,Post Graduate,38,Madurai + Tamil Nadu,5559753,0,2014
T.ramasamy,IND,0,5th Pass,57,Madurai + Tamil Nadu,118530,0,2014
V Velusamy,DMK, 9 ,Graduate Professional,63,Madurai + Tamil Nadu,38731336,3600000,2014
V.andichamy,IND,0,Graduate Professional,45,Madurai + Tamil Nadu,441200,0,2014
V.g.ramdoss,IND,0,Graduate Professional,63,Madurai + Tamil Nadu,77071122,6290631,2014
V.karuppaiah,IND,0,5th Pass,55,Madurai + Tamil Nadu,67000,0,2014
"Parthipan, R.   Winner ",AIADMK,0,Graduate,50,Theni + Tamil Nadu,22047681,869650,2014
"Aaron Rashid, J.m.",INC,0,12th Pass,65,Theni + Tamil Nadu,649632943,8318576,2014
"Alagusundaram, K.",MDMK, 1 ,Graduate Professional,48,Theni + Tamil Nadu,3085000,254000,2014
"Asath, M.m.",IND,0,5th Pass,50,Theni + Tamil Nadu,1862664,530000,2014
"Iniyavan, R.",IND, 1 ,12th Pass,33,Theni + Tamil Nadu,152000,31456,2014
"Innasimuthu, M.s.",IND,0,8th Pass,54,Theni + Tamil Nadu,480639,0,2014
"Kannan, S.",IND,0,Graduate,48,Theni + Tamil Nadu,2839263,300000,2014
"Karuppiah, R.",IND,0,Literate,43,Theni + Tamil Nadu,3946522,0,2014
"Krishnamoorthy, K.",CPI(ML) Red Star,0,8th Pass,36,Theni + Tamil Nadu,320000,0,2014
Mamallan Tha. Kanagamuthu,IND,0,Doctorate,34,Theni + Tamil Nadu,8341084,0,2014
"Mani, S.v.",IND,0,8th Pass,41,Theni + Tamil Nadu,956543,112054,2014
"Mariappan, S.k.",IND, 2 ,Graduate,45,Theni + Tamil Nadu,240000,32000,2014
"Meenakshi Sundaram, G.k.",SP,0,12th Pass,48,Theni + Tamil Nadu,6504269,892475,2014
"Mohamed Miakhan, P.",IND,0,5th Pass,75,Theni + Tamil Nadu,1064000,0,2014
"Muthuramalingam, M.",IND,0,Others,32,Theni + Tamil Nadu,368660,333000,2014
Pon. Muthuramalingam,DMK,0,Graduate Professional,73,Theni + Tamil Nadu,24443618,0,2014
"Rabeek, K.",IND,0,Others,39,Theni + Tamil Nadu,946200,35000,2014
"Raja, V.",IND,0,12th Pass,57,Theni + Tamil Nadu,4709650,150000,2014
"Ramaya, R.",IND,0,5th Pass,37,Theni + Tamil Nadu,188926,45000,2014
"Ramprakash, J.",AAP,0,Post Graduate,38,Theni + Tamil Nadu,24102861,2725330,2014
"Senthil Rajan Mallar, K.",IND, 1 ,Post Graduate,38,Theni + Tamil Nadu,682600,0,2014
"Thangadurai, V.",BSP, 1 ,10th Pass,53,Theni + Tamil Nadu,1030000,0,2014
"Voltaire, M.j.",SUCI(C),0,Post Graduate,46,Theni + Tamil Nadu,96887,0,2014
Radhakrishnan   Winner ,AIADMK,0,10th Pass,59,Virudhunagar + Tamil Nadu,43736485,5273447,2014
K.samuvelraj,CPI(M), 1 ,12th Pass,46,Virudhunagar + Tamil Nadu,711701,74000,2014
K.solairaj,IND,0,10th Pass,49,Virudhunagar + Tamil Nadu,51700,0,2014
Kamalavel Selvan,BSP, 1 ,Graduate Professional,41,Virudhunagar + Tamil Nadu,1529881,46496,2014
Kannan,IND,0,5th Pass,38,Virudhunagar + Tamil Nadu,555776,0,2014
"Karthigaisamy, P.",CPI(ML) Red Star, 1 ,5th Pass,31,Virudhunagar + Tamil Nadu,1637904,0,2014
Lakshmi Gandan,IND, 4 ,Graduate Professional,29,Virudhunagar + Tamil Nadu,446386,21500,2014
M.satheesh,IND,0,Graduate,31,Virudhunagar + Tamil Nadu,206911,0,2014
"Madhavan, P.",IND,0,5th Pass,40,Virudhunagar + Tamil Nadu,2105703,0,2014
Mahalingam,Desiya Forward Bloc,0,5th Pass,38,Virudhunagar + Tamil Nadu,2906722,810000,2014
"Mammathan, M.",IND,0,8th Pass,60,Virudhunagar + Tamil Nadu,607100,89100,2014
Manickam Tagore,INC, 1 ,Graduate Professional,39,Virudhunagar + Tamil Nadu,17292470,4953498,2014
Marimuthu,IND,0,10th Pass,44,Virudhunagar + Tamil Nadu,280000,0,2014
Mohanraj,Jebamani janatha,0,Graduate,62,Virudhunagar + Tamil Nadu,23380000,1550000,2014
P.v.radhakrishnan,IND,0,Graduate,51,Virudhunagar + Tamil Nadu,5596881,145000,2014
Palanichamy,IND,0,Post Graduate,28,Virudhunagar + Tamil Nadu,0,0,2014
"Palpandi, S.",IND,0,Doctorate,30,Virudhunagar + Tamil Nadu,0,0,2014
Pandiarajan,IND,0,8th Pass,33,Virudhunagar + Tamil Nadu,1958200,1200000,2014
"Pradeepkumar, D",Lok Satta Party,0,Post Graduate,30,Virudhunagar + Tamil Nadu,7264000,0,2014
Rathinavelu,DMK,0,Graduate Professional,71,Virudhunagar + Tamil Nadu,91534108,4384420,2014
Sankar,IND,0,Post Graduate,25,Virudhunagar + Tamil Nadu,405000,0,2014
Santhanakrishnan,Tamil Nadu Makkal Congress,0,10th Pass,37,Virudhunagar + Tamil Nadu,1153247,2437,2014
Soundhirapandian,IND,0,5th Pass,64,Virudhunagar + Tamil Nadu,705000,0,2014
Suresh Gandhi,IND,0,12th Pass,40,Virudhunagar + Tamil Nadu,1231198,0,2014
Thanuskodi,IND,0,Others,49,Virudhunagar + Tamil Nadu,2772100,562000,2014
Vaiko,MDMK, 6 ,Post Graduate,69,Virudhunagar + Tamil Nadu,36116391,137545,2014
Anwhar Raajhaa.a   Winner ,AIADMK,0,Graduate,65,Ramanathapuram + Tamil Nadu,33582876,2700000,2014
Allapichai .e,IND,0,Graduate,70,Ramanathapuram + Tamil Nadu,13660000,0,2014
Amirthalingam .u,IND,0,8th Pass,62,Ramanathapuram + Tamil Nadu,1460000,370000,2014
Annamalai .s,IND,0,Post Graduate,49,Ramanathapuram + Tamil Nadu,7080000,1300000,2014
Arasakumar B.t.,Desiya Forward Bloc, 4 ,Post Graduate,47,Ramanathapuram + Tamil Nadu,81788578,19687720,2014
Ayyappan .s,IND,0,Not Given,52,Ramanathapuram + Tamil Nadu,620000,110000,2014
Azhagu Meena .a,IND,0,Post Graduate,35,Ramanathapuram + Tamil Nadu,9651,5500,2014
Balakrishnan .s.s.,IND, 1 ,Not Given,42,Ramanathapuram + Tamil Nadu,4355000,500000,2014
Gokila .k,IND,0,Post Graduate,30,Ramanathapuram + Tamil Nadu,134022,240000,2014
Gopal .r,IND,0,Graduate,33,Ramanathapuram + Tamil Nadu,570000,0,2014
Kannathasan .r,IND,0,10th Pass,35,Ramanathapuram + Tamil Nadu,20000,0,2014
Kasirajan .n,IND,0,5th Pass,51,Ramanathapuram + Tamil Nadu,770000,1000000,2014
Kuppuramu .d,BJP,0,Graduate Professional,57,Ramanathapuram + Tamil Nadu,24225393,0,2014
Manivasagam,IND,0,Graduate,36,Ramanathapuram + Tamil Nadu,900000,0,2014
Mohamed Jaleel .s,DMK,0,Graduate Professional,69,Ramanathapuram + Tamil Nadu,294761445,47707836,2014
Mookaiya .s,IND,0,5th Pass,38,Ramanathapuram + Tamil Nadu,73867,0,2014
Murugeswari,IND, 1 ,10th Pass,38,Ramanathapuram + Tamil Nadu,538600,0,2014
Noor Jiyavudeen.m.i,SDPI, 5 ,8th Pass,51,Ramanathapuram + Tamil Nadu,5640727,1245457,2014
Palpandi .c,IND, 1 ,Graduate,47,Ramanathapuram + Tamil Nadu,120000,0,2014
Periyasamy .p,IND,0,Graduate,53,Ramanathapuram + Tamil Nadu,1225000,0,2014
Ravi .k,IND,0,5th Pass,43,Ramanathapuram + Tamil Nadu,75000,0,2014
Sasi Kumar .s,IND,0,Not Given,31,Ramanathapuram + Tamil Nadu,279000,0,2014
Sathiah .g,IND,0,Graduate,57,Ramanathapuram + Tamil Nadu,940000,0,2014
Sivagurunathan .k,BSP,0,Post Graduate,41,Ramanathapuram + Tamil Nadu,695000,0,2014
Subbiah .m,IND,0,10th Pass,61,Ramanathapuram + Tamil Nadu,837800,0,2014
Thennarasu .p,IND,0,Others,47,Ramanathapuram + Tamil Nadu,460000,0,2014
Thiagarajan .r,IND,0,Graduate Professional,47,Ramanathapuram + Tamil Nadu,850000,0,2014
Thirunnavukkarasar .su,INC, 1 ,Post Graduate,64,Ramanathapuram + Tamil Nadu,34748520,469666,2014
Uma Mageswari R.t.,CPI,0,12th Pass,49,Ramanathapuram + Tamil Nadu,688550,1165000,2014
Velchsamy .r,IND,0,8th Pass,40,Ramanathapuram + Tamil Nadu,2750000,0,2014
Vetrivel .s,IND,0,Graduate,38,Ramanathapuram + Tamil Nadu,30000,0,2014
Jeyasingh Thiyagaraj Natterjee.j   Winner ,AIADMK,0,Post Graduate,60,Thoothukkudi + Tamil Nadu,9822294,0,2014
Alwarsamy Karthikeyan.l,IND,0,Post Graduate,37,Thoothukkudi + Tamil Nadu,480000,0,2014
"Anandharaj, M.",IND,0,Others,38,Thoothukkudi + Tamil Nadu,40000,0,2014
Ayyadurai. S,BSP, 3 ,Post Graduate,38,Thoothukkudi + Tamil Nadu,2914000,649000,2014
Jegan. P,DMK, 2 ,Post Graduate,35,Thoothukkudi + Tamil Nadu,92068468,6531204,2014
Joel. S,MDMK, 4 ,Graduate Professional,42,Thoothukkudi + Tamil Nadu,15241542,26008,2014
M.pushparayan,AAP, 380 ,Post Graduate,46,Thoothukkudi + Tamil Nadu,8775806,0,2014
Mohanraj. A,CPI, 2 ,Graduate Professional,51,Thoothukkudi + Tamil Nadu,8475249,1294500,2014
Panneerselvam.c,IND,0,Graduate Professional,38,Thoothukkudi + Tamil Nadu,146579,0,2014
Ramkumar. V,IND,0,10th Pass,49,Thoothukkudi + Tamil Nadu,240000,0,2014
Samuel. A.s.,IND,0,Literate,59,Thoothukkudi + Tamil Nadu,150000,0,2014
Santhadevi. S,IND,0,Graduate,36,Thoothukkudi + Tamil Nadu,679000,0,2014
"Shanmugam, A.p.c.v.",INC,0,Graduate,61,Thoothukkudi + Tamil Nadu,29971850,2532797,2014
Vinston Anto. S,IND,0,10th Pass,37,Thoothukkudi + Tamil Nadu,668734,0,2014
Vasanthi.m   Winner ,AIADMK,0,Post Graduate,52,Tenkasi + Tamil Nadu,24014922,0,2014
Alagumalai.v.,IND,0,12th Pass,46,Tenkasi + Tamil Nadu,470000,0,2014
Dr.jayakumar.k.,INC,0,Doctorate,64,Tenkasi + Tamil Nadu,12385277,0,2014
Dr.krishnasamy.k.,Puthiya Tamilagam, 2 ,Post Graduate,62,Tenkasi + Tamil Nadu,166640601,10238049,2014
Dr.sadhan Thirumalaikumar.t.,MDMK, 1 ,Graduate Professional,61,Tenkasi + Tamil Nadu,34406591,18526162,2014
Ganesan.s.,IND,0,Post Graduate,31,Tenkasi + Tamil Nadu,185000,0,2014
Gunasekaran.k.,Tamil Nadu Makkal Congress,0,10th Pass,42,Tenkasi + Tamil Nadu,123000,0,2014
Janagar Raja,IND,0,Graduate Professional,25,Tenkasi + Tamil Nadu,2790001,450000,2014
Kannan,BSP,0,Post Graduate,61,Tenkasi + Tamil Nadu,286788,0,2014
Krishnasamy.a.,IND,0,8th Pass,31,Tenkasi + Tamil Nadu,447500,0,2014
Lingam.p,CPI, 1 ,Graduate,47,Tenkasi + Tamil Nadu,1407450,341191,2014
Magesh.s.,IND,0,Graduate,30,Tenkasi + Tamil Nadu,20000,0,2014
