Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities,Year
Jyoti Prakash Tamta,Bahujan Mukti Party,0,Others,65,Nainital-Udhamsingh Nagar + Uttarakhand,11066282,0,2019
Kailash Pandey,CPI(ML)(L),0,Doctorate,47,Nainital-Udhamsingh Nagar + Uttarakhand,1255235,0,2019
Navneet Agarwal,BSP,0,Graduate Professional,46,Nainital-Udhamsingh Nagar + Uttarakhand,88443578,35352263,2019
Prem Prasad Arya,Pragatisheel Lok Manch,0,Graduate,71,Nainital-Udhamsingh Nagar + Uttarakhand,709109,0,2019
Sukumar Vishwash,IND,0,Literate,68,Nainital-Udhamsingh Nagar + Uttarakhand,2055399,0,2019
Ramesh Pokhriyal Nishank   Winner ,BJP,0,Doctorate,59,Haridwar + Uttarakhand,28739888,16444,2019
Aadil,IND,0,Literate,30,Haridwar + Uttarakhand,864000,0,2019
Ambrish Kumar,INC,0,Post Graduate,70,Haridwar + Uttarakhand,8548506,0,2019
Bachi Singh,IND,0,8th Pass,32,Haridwar + Uttarakhand,40000,0,2019
Bhanpal Singh,Bahujan Mukti Party,0,Post Graduate,65,Haridwar + Uttarakhand,21240576,0,2019
Dharmendra,IND,0,Post Graduate,32,Haridwar + Uttarakhand,208000,0,2019
Dr. Antriksh Saini,BSP,0,Graduate Professional,60,Haridwar + Uttarakhand,869094791,278877123,2019
Furkan Ali,Pragatishil Samajwadi Party (Lohia),0,Post Graduate,56,Haridwar + Uttarakhand,7182794,239092,2019
Lalit Kumar,Peoples Party of India (Democratic),0,Post Graduate,31,Haridwar + Uttarakhand,100000,0,2019
Narendra Chauhan,Bhartiya Sarvodaya Party,0,Graduate,45,Haridwar + Uttarakhand,2857000,300000,2019
Reenu,Hindusthan Nirman Dal,0,Post Graduate,38,Haridwar + Uttarakhand,2150701,40000,2019
Shishupal Singh,IND,0,12th Pass,46,Haridwar + Uttarakhand,323000,0,2019
Surendra Kumar Upadhayay,UKD,0,Graduate,0,Haridwar + Uttarakhand,4278300,2100000,2019
Tribirendra Singh Rawat,Uttarakhand Kranti Dal (Democratic),0,12th Pass,30,Haridwar + Uttarakhand,3941321,0,2019
Sri Nisith Pramanik   Winner ,BJP, 11 ,8th Pass,33,Cooch Behar + West Bengal,9629810,0,2019
Adhikary Paresh Chandra,AITC,0,12th Pass,66,Cooch Behar + West Bengal,41775148,4120964,2019
Dhananjoy Barman,Welfare Party Of India,0,Post Graduate,33,Cooch Behar + West Bengal,210000,0,2019
Gobinda Chandra Roy,AIFB, 2 ,Post Graduate,61,Cooch Behar + West Bengal,4644800,400000,2019
Harekrishna Sarkar,IND, 1 ,Doctorate,46,Cooch Behar + West Bengal,4090011,1747681,2019
Kangsa Raj Barman,Kamatapur Peoples Party (United), 1 ,10th Pass,49,Cooch Behar + West Bengal,3143000,0,2019
Naresh Chandra Roy,IND,0,Post Graduate,46,Cooch Behar + West Bengal,7040000,0,2019
Nirmal Kumar Roy,IND,0,Graduate,48,Cooch Behar + West Bengal,2510000,0,2019
Piya Roy Chowdhury,INC,0,Post Graduate,38,Cooch Behar + West Bengal,7263933,547297,2019
Prabhat Roy,SUCI(C), 1 ,Graduate,52,Cooch Behar + West Bengal,206819,0,2019
Subodh Barman,Amra Bangalee,0,8th Pass,62,Cooch Behar + West Bengal,1406119,0,2019
John Barla   Winner ,BJP, 9 ,8th Pass,43,Alipurduars + West Bengal,1418730,0,2019
Dasrath Tirkey,AITC,0,Graduate,52,Alipurduars + West Bengal,9039609,581713,2019
Gergory Trikey,IND,0,Graduate,36,Alipurduars + West Bengal,1461968,361000,2019
Mili Oraon,Revolutionary Socialist Party,0,Post Graduate,42,Alipurduars + West Bengal,2804955,304672,2019
Mohanlal Basumata,INC,0,Graduate Professional,44,Alipurduars + West Bengal,2320328,659760,2019
Prasen Jayant Kindo,IND,0,Graduate,32,Alipurduars + West Bengal,86659,0,2019
Rabichan Rabha,SUCI(C),0,10th Pass,49,Alipurduars + West Bengal,1083670,0,2019
Jayanta Kumar Roy   Winner ,BJP,0,Graduate Professional,51,Jalpaiguri + West Bengal,11625047,1352581,2019
Bhagirath Chandra Roy,CPI(M),0,Post Graduate,62,Jalpaiguri + West Bengal,30818307,0,2019
Bijoy Chandra Barman,AITC,0,Post Graduate,62,Jalpaiguri + West Bengal,14612159,0,2019
Harekrishna Sarkar,IND, 1 ,Doctorate,46,Jalpaiguri + West Bengal,4090011,1747681,2019
Haribhakta Sardar,SUCI(C), 3 ,10th Pass,63,Jalpaiguri + West Bengal,3219966,0,2019
Jiban Krishna Majumder,BSP,0,Graduate Professional,63,Jalpaiguri + West Bengal,5921259,0,2019
Khushi Ranjan Mondal,Amra Bangalee,0,10th Pass,62,Jalpaiguri + West Bengal,2217097,0,2019
Mani Kumar Darnal,INC,0,12th Pass,61,Jalpaiguri + West Bengal,7011294,300000,2019
Ranjit Kumar Roy,Samajwadi Jan Parishad,0,Graduate,53,Jalpaiguri + West Bengal,4373876,415225,2019
Sachimohan Barman,IND,0,Post Graduate,58,Jalpaiguri + West Bengal,1534000,0,2019
Subal Chandra Roy,Kamatapur Peoples Party (United),0,12th Pass,62,Jalpaiguri + West Bengal,23826796,66000,2019
Subhash Biswas,IND,0,5th Pass,66,Jalpaiguri + West Bengal,30072000,0,2019
Raju Bista   Winner ,BJP,0,Graduate,33,Darjeeling + West Bengal,151106062,27428941,2019
Ajay Dahal,IND,0,12th Pass,46,Darjeeling + West Bengal,5546008,0,2019
Amar Singh Rai,AITC, 2 ,Post Graduate,71,Darjeeling + West Bengal,17051116,120000,2019
Bharat Dong,Gorkha Rashtriya Congress, 1 ,8th Pass,75,Darjeeling + West Bengal,16557950,0,2019
Christopher Gahatraj,Indian Democratic Republican Front,0,Graduate,65,Darjeeling + West Bengal,3000,0,2019
Digbijay Mandal,IND,0,10th Pass,58,Darjeeling + West Bengal,2542668,37618,2019
Dipak Kumar Roy,Kamatapur Peoples Party (United),0,10th Pass,49,Darjeeling + West Bengal,5629000,30000,2019
Harka Bahadur Chhetri,All India Jana Andolan Party, 3 ,Doctorate,62,Darjeeling + West Bengal,10844249,0,2019
Nirode Chandra Adhikary,IND,0,12th Pass,66,Darjeeling + West Bengal,1110777,0,2019
Rajesh Singh,IND,0,12th Pass,49,Darjeeling + West Bengal,3775000,0,2019
Reseeka Chettri,IND,0,12th Pass,29,Darjeeling + West Bengal,771856,0,2019
Saman Pathak,CPI(M), 7 ,Graduate,46,Darjeeling + West Bengal,2994408,0,2019
Sankar Malakar,INC, 2 ,Graduate,65,Darjeeling + West Bengal,36563205,0,2019
Sudip Mandal,BSP,0,12th Pass,40,Darjeeling + West Bengal,2550000,447000,2019
Sunil Pandit,Rashtriya Janasachetan Party,0,8th Pass,39,Darjeeling + West Bengal,128500,0,2019
Tanmay Dutta,SUCI(C),0,Graduate,53,Darjeeling + West Bengal,716677,0,2019
Debasree Chaudhuri   Winner ,BJP, 2 ,Post Graduate,48,Raiganj + West Bengal,6139123,823416,2019
Advocate Anjay Debsarma,IND,0,Post Graduate,38,Raiganj + West Bengal,706000,0,2019
Agarwal Kanaialal,AITC, 4 ,Post Graduate,64,Raiganj + West Bengal,20695117,0,2019
Akik Hossain Chowdhury,Kamatapur Peoples Party (United),0,Graduate,48,Raiganj + West Bengal,1065000,0,2019
Binoy Kumar Das,IND,0,Graduate,72,Raiganj + West Bengal,188788000,0,2019
Churka Murmu,BSP,0,12th Pass,63,Raiganj + West Bengal,17307942,0,2019
Deepa Dasmunsi,INC, 4 ,Post Graduate,58,Raiganj + West Bengal,15615375,0,2019
Kumaresh Sarkar,IND,0,10th Pass,44,Raiganj + West Bengal,418000,0,2019
Lakshman Murmu,Ambedkarite Party of India,0,12th Pass,30,Raiganj + West Bengal,377482,0,2019
Md. Sahajan Badsha,IND,0,Others,34,Raiganj + West Bengal,57678,0,2019
Md. Salim,CPI(M), 1 ,Post Graduate,61,Raiganj + West Bengal,9690051,619755,2019
Raju Paul,IND, 2 ,10th Pass,30,Raiganj + West Bengal,980000,0,2019
Santhapan Hasdak,JMM,0,Post Graduate,43,Raiganj + West Bengal,556386,0,2019
Sujan Krishna Paul,SUCI(C), 1 ,Graduate,40,Raiganj + West Bengal,629956,194320,2019
Sukanta Majumdar   Winner ,BJP,0,Doctorate,40,Balurghat + West Bengal,5825866,2168170,2019
Abdus Sadek Sarkar,INC, 4 ,Graduate Professional,40,Balurghat + West Bengal,21868500,9884000,2019
Arpita Ghosh,AITC,0,Graduate,52,Balurghat + West Bengal,2824728,0,2019
Bibhuti Tudu,IND,0,10th Pass,42,Balurghat + West Bengal,1310042,0,2019
Biren Mahanta,SUCI(C), 1 ,Graduate Professional,43,Balurghat + West Bengal,3074000,0,2019
Manas Chakraborty,CPI(ML) Red Star, 2 ,10th Pass,55,Balurghat + West Bengal,5000,0,2019
Muslima Khatun,IND,0,10th Pass,40,Balurghat + West Bengal,42347,0,2019
Nalin Chandra Murmu,BSP,0,10th Pass,62,Balurghat + West Bengal,1883293,0,2019
Naran Tudu,JMM,0,10th Pass,25,Balurghat + West Bengal,5000,0,2019
Nubash Chandra Barman,Kamatapur Peoples Party (United), 6 ,12th Pass,57,Balurghat + West Bengal,5721500,0,2019
Ranen Barman,Revolutionary Socialist Party,0,10th Pass,50,Balurghat + West Bengal,4632504,0,2019
Ranendra Nath Mali,Bahujan Mukti Party,0,12th Pass,65,Balurghat + West Bengal,474000,0,2019
Ranjit Kumar Mohanta,SHS,0,Graduate,61,Balurghat + West Bengal,3987164,63000,2019
Khagen Murmu   Winner ,BJP, 4 ,Graduate,59,Maldaha Uttar + West Bengal,10232439,1070914,2019
Al Monowara Begam,IND,0,Illiterate,44,Maldaha Uttar + West Bengal,61000,0,2019
Arjun Keshari,SHS, 1 ,8th Pass,27,Maldaha Uttar + West Bengal,2085000,0,2019
Biswanath Ghosh,CPI(M), 1 ,Graduate,69,Maldaha Uttar + West Bengal,10978779,0,2019
Isha Khan Choudhury,INC,0,Graduate,47,Maldaha Uttar + West Bengal,8613504,354254,2019
Joseph Kisku,JMM,0,Post Graduate,26,Maldaha Uttar + West Bengal,807000,0,2019
Mausam Noor,AITC, 2 ,Graduate Professional,39,Maldaha Uttar + West Bengal,14786683,386896,2019
Md. Dulal Hoque,IND,0,12th Pass,40,Maldaha Uttar + West Bengal,78899,0,2019
Mohan Hasda,IND,0,Graduate,30,Maldaha Uttar + West Bengal,420988,0,2019
Monatan Hembram,Bahujan Mukti Party,0,Graduate,35,Maldaha Uttar + West Bengal,65000,0,2019
Nimai Besara	,IND,0,Illiterate,67,Maldaha Uttar + West Bengal,27227,110000,2019
Nitish Kumar Mandal,BSP,0,Graduate,54,Maldaha Uttar + West Bengal,3727000,350000,2019
Nitya Das,Aihra National Party,0,12th Pass,30,Maldaha Uttar + West Bengal,233600,100000,2019
Noorsed Alam,IND,0,Graduate Professional,27,Maldaha Uttar + West Bengal,5662250,150000,2019
Subhash Barman,Kamatapur Peoples Party (United), 9 ,5th Pass,59,Maldaha Uttar + West Bengal,9811045,0,2019
Subhash Sarkar,SUCI(C),0,Post Graduate,34,Maldaha Uttar + West Bengal,208092,0,2019
Abu Hasem Khan Chowdhury   Winner ,INC,0,Doctorate,72,Maldaha Dakshin + West Bengal,270959520,728107,2019
Angshudhar Mandal,SUCI(C),0,Graduate,45,Maldaha Dakshin + West Bengal,2027000,0,2019
Fulchand Mandal,BSP,0,10th Pass,52,Maldaha Dakshin + West Bengal,2051904,0,2019
Hasim Akhtar,IND, 1 ,Post Graduate,40,Maldaha Dakshin + West Bengal,2743074,0,2019
Manjur Alahi Munshi,IND,0,12th Pass,54,Maldaha Dakshin + West Bengal,9552500,0,2019
Md Moazzem Hossain,AITC,0,Graduate Professional,63,Maldaha Dakshin + West Bengal,13573609,0,2019
Nasmul Hoque,Party for Democratic Socialism,0,10th Pass,35,Maldaha Dakshin + West Bengal,52000,0,2019
Pappu Ahamed,Aihra National Party, 1 ,8th Pass,43,Maldaha Dakshin + West Bengal,161100,0,2019
Ratan Mandal,IND,0,10th Pass,47,Maldaha Dakshin + West Bengal,512227,9000,2019
Sreerupa Mitra Chaudhury,BJP, 1 ,Post Graduate,54,Maldaha Dakshin + West Bengal,10132939,2840000,2019
Khalilur Rahaman   Winner ,AITC,0,Graduate,58,Jangipur + West Bengal,368306705,2248968,2019
Abhijit Mukherjee,INC,0,Graduate Professional,59,Jangipur + West Bengal,143350474,30421037,2019
Avijit Khamaru,IND,0,10th Pass,35,Jangipur + West Bengal,2270200,0,2019
Dhananjoy Banerjee,Purvanchal Janta Party (Secular),0,Post Graduate,44,Jangipur + West Bengal,2020792,0,2019
Mafuja Khatun,BJP, 2 ,Graduate,48,Jangipur + West Bengal,2408235,0,2019
Md. Samiruddin,SUCI(C),0,Graduate,48,Jangipur + West Bengal,26267,0,2019
Md. Taiedul Islam,SDPI,0,Graduate,57,Jangipur + West Bengal,2520831,0,2019
Md. Zulfikar Ali,CPI(M),0,Post Graduate,53,Jangipur + West Bengal,8664555,1300000,2019
Prasad Halder,IND,0,12th Pass,44,Jangipur + West Bengal,814600,0,2019
Shamimul Islam,BSP,0,12th Pass,42,Jangipur + West Bengal,18880045,0,2019
Syed Qasim Rasool Ilyas,Welfare Party Of India,0,Doctorate,65,Jangipur + West Bengal,9770000,0,2019
Abu Taher Khan   Winner ,AITC, 3 ,8th Pass,57,Murshidabad + West Bengal,8926616,1350000,2019
"Abu Hena, S/O - Late Abdus Sattar",INC,0,Post Graduate,69,Murshidabad + West Bengal,8021988,0,2019
"Abu Hena, S/O - Sazzad Ali",IND,0,12th Pass,26,Murshidabad + West Bengal,725512,0,2019
Badaruddoza Khan,CPI(M),0,Graduate,64,Murshidabad + West Bengal,4893387,42492,2019
Dhananjoy Sarkar,Bahujan Mukti Party,0,Graduate,39,Murshidabad + West Bengal,615796,0,2019
Humayun Kabir,BJP, 10 ,12th Pass,56,Murshidabad + West Bengal,36308374,4900000,2019
Humayun Kabir Sekh,IND,0,8th Pass,36,Murshidabad + West Bengal,777750,0,2019
Kamarujjaman Khandekar,SUCI(C),0,12th Pass,60,Murshidabad + West Bengal,110253,0,2019
Md Habibur Rahaman,Jamat-E-Seratul Mustakim,0,Post Graduate,61,Murshidabad + West Bengal,5598091,0,2019
Md. Jalaluddin Mondal,IND,0,Post Graduate,59,Murshidabad + West Bengal,8070000,0,2019
Mijanul Haque,BSP,0,12th Pass,36,Murshidabad + West Bengal,3249000,2150000,2019
Adhir Ranjan Chowdhury   Winner ,INC, 7 ,10th Pass,63,Baharampur + West Bengal,101315437,8506984,2019
Anisul Ambia	,SUCI(C),0,Graduate,56,Baharampur + West Bengal,7549956,0,2019
Apurba Sarkar,AITC, 9 ,12th Pass,55,Baharampur + West Bengal,47930322,2119820,2019
Asish Singha,SHS,0,12th Pass,30,Baharampur + West Bengal,14300,0,2019
Durbadal Das,IND,0,8th Pass,43,Baharampur + West Bengal,291110,0,2019
Kashinath Dutta,RPI(A),0,12th Pass,68,Baharampur + West Bengal,2364062,0,2019
Krishna Joyardar,BJP,0,Graduate,55,Baharampur + West Bengal,6200,0,2019
Kushadhaj Bala,BSP,0,12th Pass,48,Baharampur + West Bengal,5281000,45000,2019
Md. Ezaruddin,Jamat-E-Seratul Mustakim,0,Post Graduate,79,Baharampur + West Bengal,527866,0,2019
Saikh Id Mohammad,Revolutionary Socialist Party,0,Graduate,66,Baharampur + West Bengal,3968029,322779,2019
Samir Biswas,IND,0,8th Pass,38,Baharampur + West Bengal,10200,0,2019
Mahua Moitra   Winner ,AITC,0,Graduate,44,Krishnanagar + West Bengal,26495250,671138,2019
Ashok Agarwala,IND,0,Graduate,52,Krishnanagar + West Bengal,373050,0,2019
Bhaskar Paul,IND,0,10th Pass,33,Krishnanagar + West Bengal,903050,0,2019
Intaj Ali Shah,INC,0,Post Graduate,70,Krishnanagar + West Bengal,10054478,0,2019
Jayanta Debnath,Aihra National Party,0,8th Pass,47,Krishnanagar + West Bengal,18603000,0,2019
Jha Shantanu,CPI(M), 1 ,Doctorate,57,Krishnanagar + West Bengal,14839130,290686,2019
Kalyan Chaubey,BJP,0,10th Pass,40,Krishnanagar + West Bengal,22072625,1603339,2019
Nirapada Modak,IND, 1 ,8th Pass,56,Krishnanagar + West Bengal,14773838,50000,2019
Shaikh Khoda Box,SUCI(C),0,Graduate,74,Krishnanagar + West Bengal,2433255,100000,2019
Subimal Sengupta,CPI(ML)(L),0,Graduate,60,Krishnanagar + West Bengal,150000,0,2019
Uddhab Roy,BSP,0,Graduate,54,Krishnanagar + West Bengal,7794000,409431,2019
Jagannath Sarkar   Winner ,BJP, 1 ,Graduate Professional,56,Ranaghat + West Bengal,17622476,0,2019
Bidyut Biswas,IND,0,8th Pass,37,Ranaghat + West Bengal,807700,0,2019
Biswas Rama,CPI(M), 1 ,Post Graduate,56,Ranaghat + West Bengal,3211830,0,2019
Gautam Ray,BSP,0,12th Pass,39,Ranaghat + West Bengal,127000,0,2019
Minati Biswas,INC,0,Graduate,56,Ranaghat + West Bengal,3197168,777679,2019
Paresh Haldar,SUCI(C),0,5th Pass,58,Ranaghat + West Bengal,710709,0,2019
Rupali Biswas,AITC,0,Graduate,25,Ranaghat + West Bengal,7370951,1727897,2019
Sunil Kumar Mondal   Winner ,AITC,0,Graduate Professional,61,Bardhaman Purba + West Bengal,20371283,148598,2019
Biplab Mistri,Bharatiya Nyay-Adhikar Raksha Party,0,5th Pass,49,Bardhaman Purba + West Bengal,7383499,3249000,2019
Iswar Chandra Das,CPI(M), 2 ,Post Graduate,58,Bardhaman Purba + West Bengal,5892873,2811235,2019
Mukul Biswas,BSP,0,Post Graduate,46,Bardhaman Purba + West Bengal,4427500,0,2019
Nirmal Majhi,SUCI(C),0,12th Pass,37,Bardhaman Purba + West Bengal,19324,0,2019
Paresh Chandra Das,BJP, 1 ,Post Graduate,61,Bardhaman Purba + West Bengal,30401786,0,2019
Siddhartha Majumdar,INC,0,Post Graduate,37,Bardhaman Purba + West Bengal,2437669,513425,2019
Surendrajeet Singh Ahluwalia   Winner ,BJP,0,Graduate Professional,67,Bardhaman Durgapur + West Bengal,26521750,744076,2019
Abhas Ray Chaudhuri,CPI(M), 2 ,Post Graduate,50,Bardhaman Durgapur + West Bengal,4267888,0,2019
Mamtaz Sanghamita,AITC,0,Post Graduate,73,Bardhaman Durgapur + West Bengal,136680993,0,2019
Ramkrishna Malik,BSP,0,Post Graduate,32,Bardhaman Durgapur + West Bengal,74000,0,2019
Ranajit Mukherjee,INC,0,Others,39,Bardhaman Durgapur + West Bengal,16662068,89517,2019
Sucheta Banerjee,SUCI(C),0,Post Graduate,50,Bardhaman Durgapur + West Bengal,1296629,109000,2019
Abhishek Kumar Singh,SHS,0,Post Graduate,49,Asansol + West Bengal,8889200,6996000,2019
Amarnath Chowdhury,SUCI(C),0,Post Graduate,63,Asansol + West Bengal,10665432,0,2019
Biswarup Mondal,INC,0,10th Pass,37,Asansol + West Bengal,10163408,2629771,2019
Gouranga Chatterjee,CPI(M), 3 ,Post Graduate,59,Asansol + West Bengal,1618401,0,2019
Kajal Banerjee,IND,0,Graduate,53,Asansol + West Bengal,13600,0,2019
Md Zahir Alam,Bahujan Mukti Party,0,Post Graduate,62,Asansol + West Bengal,1748,0,2019
Sandip Sarkar,BSP,0,8th Pass,53,Asansol + West Bengal,11300,0,2019
Sreemati (Moon Moon) Dev Varma (Sen),AITC,0,Post Graduate,65,Asansol + West Bengal,101582564,0,2019
Swaraj Das,IND, 1 ,Graduate,52,Asansol + West Bengal,1190695,40000,2019
Asit Kumar Mal   Winner ,AITC,0,10th Pass,63,Bolpur + West Bengal,1310691,0,2019
Abhijit Saha,INC,0,Graduate,47,Bolpur + West Bengal,4195922,113600,2019
Bijoy Krishna Dolui,SUCI(C),0,Post Graduate,48,Bolpur + West Bengal,4435101,4000000,2019
Ramchandra Dome,CPI(M), 3 ,Graduate Professional,61,Bolpur + West Bengal,2320217,0,2019
Ramprasad Das,BJP,0,Post Graduate,53,Bolpur + West Bengal,11501067,4905000,2019
Samiran Das,BSP,0,8th Pass,39,Bolpur + West Bengal,45000,0,2019
Simanta Mondal,Rashtravadi Janata Party,0,Graduate,44,Bolpur + West Bengal,1126000,0,2019
Satabdi Roy (Banerjee)   Winner ,AITC,0,Graduate,49,Birbhum + West Bengal,48652722,18604443,2019
Ayesha Khatun,SUCI(C),0,Graduate,49,Birbhum + West Bengal,83300,0,2019
Chittaranjan Hansda,IND,0,Post Graduate,63,Birbhum + West Bengal,542000,0,2019
Dudh Kumar Mondal,BJP, 7 ,Graduate,63,Birbhum + West Bengal,6559932,100000,2019
Faruk Ahamed,Rashtravadi Janata Party,0,10th Pass,49,Birbhum + West Bengal,3294000,120000,2019
Firoj Ali,Bharatiya National Janta Dal,0,10th Pass,39,Birbhum + West Bengal,90000,0,2019
Imam Hossain,INC,0,12th Pass,51,Birbhum + West Bengal,12369362,0,2019
Md. Rezaul Karim,CPI(M),0,Doctorate,54,Birbhum + West Bengal,11877651,1595184,2019
Prabir Mukhopadhyay,BSP,0,10th Pass,56,Birbhum + West Bengal,320000,0,2019
Shantanu Thakur   Winner ,BJP, 8 ,Graduate,37,Bangaon + West Bengal,5265388,0,2019
Alakesh Das,CPI(M), 1 ,Graduate Professional,55,Bangaon + West Bengal,5556977,524879,2019
Animesh Chandra Halder,IND,0,12th Pass,40,Bangaon + West Bengal,30000,0,2019
Chandan Mallick,BSP,0,Graduate,48,Bangaon + West Bengal,84000,0,2019
Mamata Thakur,AITC, 4 ,5th Pass,51,Bangaon + West Bengal,22042316,0,2019
Samaresh Biswas,Party for Democratic Socialism,0,10th Pass,53,Bangaon + West Bengal,4261832,38700,2019
Sourav Prosad,INC, 3 ,Post Graduate,28,Bangaon + West Bengal,3026068,39999,2019
Subrata Biswas,Bahujan Mukti Party,0,Graduate,45,Bangaon + West Bengal,1966504,0,2019
Swapan Kumar Roy,IND,0,Post Graduate,49,Bangaon + West Bengal,2423450,115000,2019
Swapan Mondal,SUCI(C),0,Graduate,48,Bangaon + West Bengal,19760,0,2019
Arjun Singh   Winner ,BJP, 24 ,10th Pass,57,Barrackpur + West Bengal,8055691,1100000,2019
Dinesh Trivedi,AITC,0,Post Graduate,68,Barrackpur + West Bengal,66207289,15925213,2019
Ganesh Das,IND, 3 ,10th Pass,57,Barrackpur + West Bengal,458173,0,2019
Gargi Chatterjee,CPI(M),0,Graduate,47,Barrackpur + West Bengal,57140,0,2019
Gopal Raut,IND, 11 ,8th Pass,50,Barrackpur + West Bengal,13266243,6129247,2019
Krishanpal Balmiki,IND,0,10th Pass,43,Barrackpur + West Bengal,2683372,405000,2019
Kundan Singh,IND,0,10th Pass,35,Barrackpur + West Bengal,717721,0,2019
Md. Alam,INC,0,8th Pass,44,Barrackpur + West Bengal,2809421,0,2019
Md. Shyead Ahamed,IND,0,Literate,55,Barrackpur + West Bengal,3917000,0,2019
Pradip Chaudhuri,SUCI(C),0,Graduate,65,Barrackpur + West Bengal,1936291,0,2019
Ramu Mandi,IND,0,8th Pass,40,Barrackpur + West Bengal,116145,0,2019
Shampa Sil,IND,0,Graduate,41,Barrackpur + West Bengal,2215295,0,2019
Sourav Singh,IND, 4 ,12th Pass,26,Barrackpur + West Bengal,17538275,9020996,2019
Tapash Sarkar,BSP,0,12th Pass,48,Barrackpur + West Bengal,10000,0,2019
Uday Veer Choudhury,IND,0,Graduate Professional,41,Barrackpur + West Bengal,2679155,0,2019
Prasun Banerjee   Winner ,AITC, 1 ,Graduate,64,Howrah + West Bengal,13216066,0,2019
Ashraf Ali,IND,0,10th Pass,52,Howrah + West Bengal,194989,0,2019
Chandra Sekhar Jha,SHS, 2 ,Graduate Professional,34,Howrah + West Bengal,5465742,1299742,2019
Debasish Mandal,IND,0,Graduate Professional,43,Howrah + West Bengal,68190,0,2019
Gautam Kumar Shaw,Purvanchal Janta Party (Secular),0,Graduate,40,Howrah + West Bengal,37941,0,2019
Imtiaz Ahmed Mollah,IND, 2 ,12th Pass,52,Howrah + West Bengal,60000,10000,2019
Kanai Sit,IND,0,8th Pass,29,Howrah + West Bengal,28055,0,2019
Kashi Nath Malick,IND,0,8th Pass,35,Howrah + West Bengal,16320,0,2019
Md. Shanawaz,SUCI(C),0,Post Graduate,61,Howrah + West Bengal,10268828,0,2019
Pankaj Gar,IND,0,Literate,44,Howrah + West Bengal,249018,0,2019
Rantidev Sengupta,BJP,0,Post Graduate,60,Howrah + West Bengal,5604890,0,2019
Samir Mondal,IND,0,10th Pass,45,Howrah + West Bengal,214089,0,2019
Sekhar Mondal,IND,0,12th Pass,46,Howrah + West Bengal,594359,0,2019
Shailendra Kumar Jaiswal,IND, 3 ,Graduate,49,Howrah + West Bengal,9206000,41000,2019
Shyam Prasad Ram,IND,0,8th Pass,45,Howrah + West Bengal,341729,0,2019
Sisir Samanta,IND,0,10th Pass,59,Howrah + West Bengal,4143334,0,2019
Sudarsan Manna,Samajtantric Party of India,0,10th Pass,73,Howrah + West Bengal,253600,0,2019
Sumitro Adhikary,CPI(M),0,Graduate Professional,44,Howrah + West Bengal,1945900,0,2019
Suvra Ghosh,INC,0,Graduate,63,Howrah + West Bengal,4706143,0,2019
Sajda Ahmed   Winner ,AITC,0,Graduate,57,Uluberia + West Bengal,28351569,5322615,2019
Alimuddin Nazir,Rashtriya Janadhikar Suraksha Party,0,12th Pass,26,Uluberia + West Bengal,50000,0,2019
Amal Barman,IND,0,10th Pass,42,Uluberia + West Bengal,2437609,0,2019
Durgadas Hajra,IND,0,12th Pass,62,Uluberia + West Bengal,1325108,0,2019
Joy Banerjee,BJP, 2 ,Graduate,56,Uluberia + West Bengal,246933,0,2019
Maksuda Khatun,CPI(M),0,Doctorate,58,Uluberia + West Bengal,12578736,2876353,2019
Minati Sarkar,SUCI(C),0,Graduate,61,Uluberia + West Bengal,1091556,0,2019
Shoma Ranisree Roy	,INC,0,Post Graduate,40,Uluberia + West Bengal,5400000,0,2019
Simal Saren,Indian Unity Centre,0,Graduate Professional,33,Uluberia + West Bengal,946406,601000,2019
Susanta Kumar Dalui,IND,0,10th Pass,54,Uluberia + West Bengal,910236,43553,2019
Kalyan Banerjee   Winner ,AITC,0,Graduate Professional,62,Sreerampur + West Bengal,175968902,5522403,2019
Avash Munshi,IND,0,10th Pass,54,Sreerampur + West Bengal,368754,0,2019
Debabrata Biswas,INC,0,Graduate,60,Sreerampur + West Bengal,21640220,0,2019
Debjit Sarkar,BJP, 9 ,Graduate Professional,42,Sreerampur + West Bengal,3523068,0,2019
Kashinath Murmu,Indian Unity Centre,0,10th Pass,58,Sreerampur + West Bengal,275830,0,2019
Lachman Rajak,BSP,0,10th Pass,61,Sreerampur + West Bengal,5843225,0,2019
